"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood) [µmol/l]"
0,761,0.5475235
0,762,0.5452431
0,763,0.5429726
0,764,0.5407118
0,765,0.5384608
0,766,0.5362195
0,767,0.5339879
0,768,0.5317659
0,769,0.5295534
0,770,0.5273505
0,771,0.5251571
0,772,0.5229731
0,773,0.5207986
0,774,0.5186335
0,775,0.5164778
0,776,0.5143313
0,777,0.512194
0,778,0.510066
0,779,0.5079472
0,780,0.5058375
0,781,0.5037369
0,782,0.5016453
0,783,0.4995627
0,784,0.4974891
0,785,0.4954244
0,786,0.4933686
0,787,0.4913216
0,788,0.4892834
0,789,0.4872541
0,790,0.4852334
0,791,0.4832214
0,792,0.4812181
0,793,0.4792234
0,794,0.4772373
0,795,0.4752597
0,796,0.4732906
0,797,0.47133
0,798,0.4693778
0,799,0.467434
0,800,0.4654985
0,801,0.4635714
0,802,0.4616525
0,803,0.4597418
0,804,0.4578394
0,805,0.4559451
0,806,0.4540589
0,807,0.4521809
0,808,0.450311
0,809,0.448449
0,810,0.4465951
0,811,0.4447491
0,812,0.442911
0,813,0.4410808
0,814,0.4392585
0,815,0.4374439
0,816,0.4356372
0,817,0.4338382
0,818,0.4320469
0,819,0.4302633
0,820,0.4284873
0,821,0.4267189
0,822,0.4249581
0,823,0.4232049
0,824,0.4214592
0,825,0.4197209
0,826,0.4179901
0,827,0.4162667
0,828,0.4145507
0,829,0.412842
0,830,0.4111407
0,831,0.4094466
0,832,0.4077598
0,833,0.4060802
0,834,0.4044078
0,835,0.4027425
0,836,0.4010844
0,837,0.3994333
0,838,0.3977893
0,839,0.3961524
0,840,0.3945224
0,841,0.3928994
0,842,0.3912834
0,843,0.3896742
0,844,0.3880719
0,845,0.3864765
0,846,0.3848879
0,847,0.3833061
0,848,0.381731
0,849,0.3801627
0,850,0.378601
0,851,0.377046
0,852,0.3754977
0,853,0.3739559
0,854,0.3724208
0,855,0.3708922
0,856,0.3693701
0,857,0.3678545
0,858,0.3663454
0,859,0.3648427
0,860,0.3633464
0,861,0.3618565
0,862,0.360373
0,863,0.3588957
0,864,0.3574248
0,865,0.3559602
0,866,0.3545018
0,867,0.3530495
0,868,0.3516035
0,869,0.3501637
0,870,0.3487299
0,871,0.3473023
0,872,0.3458807
0,873,0.3444653
0,874,0.3430558
0,875,0.3416524
0,876,0.340255
0,877,0.3388635
0,878,0.3374779
0,879,0.3360982
0,880,0.3347244
0,881,0.3333564
0,882,0.3319943
0,883,0.3306379
0,884,0.3292873
0,885,0.3279425
0,886,0.3266034
0,887,0.3252699
0,888,0.3239422
0,889,0.32262
0,890,0.3213035
0,891,0.3199926
0,892,0.3186873
0,893,0.3173875
0,894,0.3160932
0,895,0.3148044
0,896,0.3135211
0,897,0.3122433
0,898,0.3109708
0,899,0.3097038
0,900,0.3084421
0,901,0.3071858
0,902,0.3059348
0,903,0.3046891
0,904,0.3034487
0,905,0.3022136
0,906,0.3009837
0,907,0.2997589
0,908,0.2985394
0,909,0.2973251
0,910,0.2961158
0,911,0.2949118
0,912,0.2937128
0,913,0.2925188
0,914,0.2913299
0,915,0.2901461
0,916,0.2889672
0,917,0.2877933
0,918,0.2866244
0,919,0.2854604
0,920,0.2843014
0,921,0.2831472
0,922,0.2819979
0,923,0.2808534
0,924,0.2797138
0,925,0.278579
0,926,0.2774491
0,927,0.276324
0,928,0.2752036
0,929,0.2740879
0,930,0.272977
0,931,0.2718707
0,932,0.2707691
0,933,0.2696722
0,934,0.2685799
0,935,0.2674922
0,936,0.2664091
0,937,0.2653305
0,938,0.2642565
0,939,0.2631871
0,940,0.2621221
0,941,0.2610616
0,942,0.2600056
0,943,0.258954
0,944,0.2579069
0,945,0.2568642
0,946,0.2558259
0,947,0.2547919
0,948,0.2537623
0,949,0.252737
0,950,0.2517161
0,951,0.2506994
0,952,0.249687
0,953,0.2486789
0,954,0.247675
0,955,0.2466753
0,956,0.2456798
0,957,0.2446885
0,958,0.2437014
0,959,0.2427184
0,960,0.2417395
0,961,0.2407648
0,962,0.2397942
0,963,0.2388277
0,964,0.2378652
0,965,0.2369068
0,966,0.2359523
0,967,0.2350019
0,968,0.2340555
0,969,0.2331131
0,970,0.2321746
0,971,0.2312401
0,972,0.2303094
0,973,0.2293827
0,974,0.2284599
0,975,0.2275409
0,976,0.2266258
0,977,0.2257145
0,978,0.2248071
0,979,0.2239034
0,980,0.2230036
0,981,0.2221075
0,982,0.2212152
0,983,0.2203266
0,984,0.2194417
0,985,0.2185605
0,986,0.2176831
0,987,0.2168093
0,988,0.2159391
0,989,0.2150726
0,990,0.2142098
0,991,0.2133505
0,992,0.2124949
0,993,0.2116428
0,994,0.2107943
0,995,0.2099493
0,996,0.2091079
0,997,0.20827
0,998,0.2074355
0,999,0.2066046
0,1000,0.2057772
0,1001,0.2049532
0,1002,0.2041326
0,1003,0.2033155
0,1004,0.2025018
0,1005,0.2016915
0,1006,0.2008846
0,1007,0.200081
0,1008,0.1992808
0,1009,0.1984839
0,1010,0.1976904
0,1011,0.1969002
0,1012,0.1961133
0,1013,0.1953296
0,1014,0.1945492
0,1015,0.1937721
0,1016,0.1929983
0,1017,0.1922276
0,1018,0.1914602
0,1019,0.190696
0,1020,0.1899349
0,1021,0.189177
0,1022,0.1884223
0,1023,0.1876708
0,1024,0.1869223
0,1025,0.186177
0,1026,0.1854348
0,1027,0.1846957
0,1028,0.1839596
0,1029,0.1832266
0,1030,0.1824967
0,1031,0.1817698
0,1032,0.181046
0,1033,0.1803251
0,1034,0.1796073
0,1035,0.1788924
0,1036,0.1781805
0,1037,0.1774716
0,1038,0.1767656
0,1039,0.1760625
0,1040,0.1753624
0,1041,0.1746652
0,1042,0.1739709
0,1043,0.1732794
0,1044,0.1725909
0,1045,0.1719052
0,1046,0.1712223
0,1047,0.1705423
0,1048,0.1698651
0,1049,0.1691907
0,1050,0.1685192
0,1051,0.1678503
0,1052,0.1671843
0,1053,0.1665211
0,1054,0.1658605
0,1055,0.1652028
0,1056,0.1645477
0,1057,0.1638954
0,1058,0.1632458
0,1059,0.1625988
0,1060,0.1619546
0,1061,0.161313
0,1062,0.1606741
0,1063,0.1600378
0,1064,0.1594041
0,1065,0.1587731
0,1066,0.1581446
0,1067,0.1575188
0,1068,0.1568956
0,1069,0.1562749
0,1070,0.1556569
0,1071,0.1550414
0,1072,0.1544284
0,1073,0.153818
0,1074,0.1532101
0,1075,0.1526047
0,1076,0.1520018
0,1077,0.1514014
0,1078,0.1508035
0,1079,0.150208
0,1080,0.149615
0,1081,0.1490245
0,1082,0.1484364
0,1083,0.1478507
0,1084,0.1472675
0,1085,0.1466866
0,1086,0.1461082
0,1087,0.1455321
0,1088,0.1449584
0,1089,0.1443871
0,1090,0.1438181
0,1091,0.1432515
0,1092,0.1426872
0,1093,0.1421252
0,1094,0.1415656
0,1095,0.1410083
0,1096,0.1404532
0,1097,0.1399004
0,1098,0.1393499
0,1099,0.1388017
0,1100,0.1382557
0,1101,0.137712
0,1102,0.1371705
0,1103,0.1366312
0,1104,0.1360942
0,1105,0.1355594
0,1106,0.1350267
0,1107,0.1344963
0,1108,0.1339681
0,1109,0.133442
0,1110,0.1329181
0,1111,0.1323963
0,1112,0.1318767
0,1113,0.1313592
0,1114,0.1308438
0,1115,0.1303306
0,1116,0.1298195
0,1117,0.1293104
0,1118,0.1288035
0,1119,0.1282986
0,1120,0.1277958
0,1121,0.1272951
0,1122,0.1267964
0,1123,0.1262998
0,1124,0.1258052
0,1125,0.1253126
0,1126,0.124822
0,1127,0.1243335
0,1128,0.123847
0,1129,0.1233624
0,1130,0.1228798
0,1131,0.1223992
0,1132,0.1219206
0,1133,0.121444
0,1134,0.1209693
0,1135,0.1204965
0,1136,0.1200256
0,1137,0.1195567
0,1138,0.1190897
0,1139,0.1186246
0,1140,0.1181615
0,1141,0.1177002
0,1142,0.1172408
0,1143,0.1167833
0,1144,0.1163276
0,1145,0.1158738
0,1146,0.1154219
0,1147,0.1149718
0,1148,0.1145236
0,1149,0.1140772
0,1150,0.1136326
0,1151,0.1131898
0,1152,0.1127488
0,1153,0.1123096
0,1154,0.1118723
0,1155,0.1114367
0,1156,0.1110028
0,1157,0.1105708
0,1158,0.1101405
0,1159,0.109712
0,1160,0.1092852
0,1161,0.1088601
0,1162,0.1084368
0,1163,0.1080152
0,1164,0.1075954
0,1165,0.1071772
0,1166,0.1067607
0,1167,0.106346
0,1168,0.1059329
0,1169,0.1055215
0,1170,0.1051118
0,1171,0.1047037
0,1172,0.1042974
0,1173,0.1038926
0,1174,0.1034895
0,1175,0.1030881
0,1176,0.1026882
0,1177,0.10229
0,1178,0.1018935
0,1179,0.1014985
0,1180,0.1011052
0,1181,0.1007134
0,1182,0.1003232
0,1183,0.09993464
0,1184,0.09954763
0,1185,0.0991622
0,1186,0.09877833
0,1187,0.09839602
0,1188,0.09801526
0,1189,0.09763604
0,1190,0.09725837
0,1191,0.09688222
0,1192,0.0965076
0,1193,0.09613451
0,1194,0.09576292
0,1195,0.09539284
0,1196,0.09502426
0,1197,0.09465717
0,1198,0.09429157
0,1199,0.09392745
0,1200,0.0935648
0,1201,0.09320363
0,1202,0.09284391
0,1203,0.09248566
0,1204,0.09212885
0,1205,0.09177349
0,1206,0.09141956
0,1207,0.09106707
0,1208,0.090716
0,1209,0.09036635
0,1210,0.09001811
0,1211,0.08967128
0,1212,0.08932586
0,1213,0.08898183
0,1214,0.0886392
0,1215,0.08829795
0,1216,0.08795808
0,1217,0.08761957
0,1218,0.08728244
0,1219,0.08694667
0,1220,0.08661226
0,1221,0.08627919
0,1222,0.08594747
0,1223,0.08561709
0,1224,0.08528804
0,1225,0.08496032
0,1226,0.08463392
0,1227,0.08430883
0,1228,0.08398506
0,1229,0.08366259
0,1230,0.08334142
0,1231,0.08302154
0,1232,0.08270296
0,1233,0.08238565
0,1234,0.08206963
0,1235,0.08175488
0,1236,0.08144139
0,1237,0.08112916
0,1238,0.08081819
0,1239,0.08050848
0,1240,0.0802
0,1241,0.07989277
0,1242,0.07958677
0,1243,0.07928201
0,1244,0.07897846
0,1245,0.07867613
0,1246,0.07837503
0,1247,0.07807513
0,1248,0.07777643
0,1249,0.07747895
0,1250,0.07718265
0,1251,0.07688755
0,1252,0.07659363
0,1253,0.0763009
0,1254,0.07600933
0,1255,0.07571894
0,1256,0.07542972
0,1257,0.07514165
0,1258,0.07485474
0,1259,0.07456897
0,1260,0.07428436
0,1261,0.07400089
0,1262,0.07371855
0,1263,0.07343734
0,1264,0.07315726
0,1265,0.0728783
0,1266,0.07260046
0,1267,0.07232373
0,1268,0.07204811
0,1269,0.07177359
0,1270,0.07150017
0,1271,0.07122784
0,1272,0.0709566
0,1273,0.07068645
0,1274,0.07041738
0,1275,0.07014938
0,1276,0.06988245
0,1277,0.06961659
0,1278,0.0693518
0,1279,0.06908806
0,1280,0.06882537
0,1281,0.06856373
0,1282,0.06830314
0,1283,0.06804358
0,1284,0.06778506
0,1285,0.06752758
0,1286,0.06727113
0,1287,0.0670157
0,1288,0.06676129
0,1289,0.0665079
0,1290,0.06625552
0,1291,0.06600413
0,1292,0.06575377
0,1293,0.06550439
0,1294,0.065256
0,1295,0.06500861
0,1296,0.0647622
0,1297,0.06451678
0,1298,0.06427232
0,1299,0.06402884
0,1300,0.06378634
0,1301,0.0635448
0,1302,0.06330422
0,1303,0.0630646
0,1304,0.06282593
0,1305,0.06258821
0,1306,0.06235143
0,1307,0.06211559
0,1308,0.0618807
0,1309,0.06164673
0,1310,0.0614137
0,1311,0.06118159
0,1312,0.06095041
0,1313,0.06072013
0,1314,0.06049078
0,1315,0.06026234
0,1316,0.0600348
0,1317,0.05980816
0,1318,0.05958243
0,1319,0.05935759
0,1320,0.05913364
0,1321,0.05891058
0,1322,0.05868841
0,1323,0.05846712
0,1324,0.05824671
0,1325,0.05802717
0,1326,0.0578085
0,1327,0.05759069
0,1328,0.05737375
0,1329,0.05715767
0,1330,0.05694245
0,1331,0.05672807
0,1332,0.05651455
0,1333,0.05630187
0,1334,0.05609003
0,1335,0.05587903
0,1336,0.05566887
0,1337,0.05545954
0,1338,0.05525103
0,1339,0.05504335
0,1340,0.05483649
0,1341,0.05463044
0,1342,0.05442522
0,1343,0.0542208
0,1344,0.05401719
0,1345,0.05381438
0,1346,0.05361238
0,1347,0.05341117
0,1348,0.05321075
0,1349,0.05301113
0,1350,0.0528123
0,1351,0.05261425
0,1352,0.05241698
0,1353,0.05222049
0,1354,0.05202477
0,1355,0.05182982
0,1356,0.05163565
0,1357,0.05144224
0,1358,0.05124959
0,1359,0.0510577
0,1360,0.05086657
0,1361,0.05067619
0,1362,0.05048656
0,1363,0.05029768
0,1364,0.05010954
0,1365,0.04992214
0,1366,0.04973548
0,1367,0.04954955
0,1368,0.04936436
0,1369,0.04917989
0,1370,0.04899615
0,1371,0.04881313
0,1372,0.04863083
0,1373,0.04844925
0,1374,0.04826838
0,1375,0.04808822
0,1376,0.04790877
0,1377,0.04773002
0,1378,0.04755198
0,1379,0.04737464
0,1380,0.04719799
0,1381,0.04702203
0,1382,0.04684677
0,1383,0.04667219
0,1384,0.04649829
0,1385,0.04632508
0,1386,0.04615255
0,1387,0.04598069
0,1388,0.04580951
0,1389,0.045639
0,1390,0.04546915
0,1391,0.04529997
0,1392,0.04513146
0,1393,0.04496361
0,1394,0.04479641
0,1395,0.04462987
0,1396,0.04446398
0,1397,0.04429874
0,1398,0.04413415
0,1399,0.0439702
0,1400,0.04380689
0,1401,0.04364422
0,1402,0.04348218
0,1403,0.04332079
0,1404,0.04316002
0,1405,0.04299988
0,1406,0.04284036
0,1407,0.04268147
0,1408,0.0425232
0,1409,0.04236555
0,1410,0.04220851
0,1411,0.04205209
0,1412,0.04189627
0,1413,0.04174107
0,1414,0.04158646
0,1415,0.04143247
0,1416,0.04127907
0,1417,0.04112627
0,1418,0.04097407
0,1419,0.04082246
0,1420,0.04067144
0,1421,0.04052101
0,1422,0.04037116
0,1423,0.0402219
0,1424,0.04007322
0,1425,0.03992512
0,1426,0.03977759
0,1427,0.03963064
0,1428,0.03948426
0,1429,0.03933845
0,1430,0.03919321
0,1431,0.03904854
0,1432,0.03890442
0,1433,0.03876087
0,1434,0.03861788
0,1435,0.03847544
0,1436,0.03833356
0,1437,0.03819223
0,1438,0.03805144
0,1439,0.03791121
0,1440,0.03777152
